,codeset_id,concept_id,concept_set_name,is_most_recent_version,version,concept_name,archived
5562304,535274723,4038843,Charlson - Cancer,True,1,"Hodgkin's disease, mixed cellularity (clinical)",False
5567295,415149730,4052536,Kostka - ECMO,True,1,Extracorporeal membrane oxygenation,False
5567942,618758765,4055376,N3C Mechanical Ventilation,True,1,High frequency positive pressure ventilation,False
5568207,618758765,4056812,N3C Mechanical Ventilation,True,1,Laryngeal intubation for inhalation,False
5568323,618758765,4057263,N3C Mechanical Ventilation,True,1,Intermittent positive pressure ventilation,False
5571806,514953976,4066407,Charlson - Pulmonary,True,1,Graphite fibrosis of lung,False
5573133,618758765,4072520,N3C Mechanical Ventilation,True,1,Negative end expiratory pressure applied,False
5573274,618758765,4074669,N3C Mechanical Ventilation,True,1,Positive end expiratory pressure reduced to optimal PEEP,False
5575046,535274723,4082487,Charlson - Cancer,True,1,Cutaneous/peripheral T-cell lymphoma,False
5576990,535274723,4092223,Charlson - Cancer,True,1,Malignant neoplasm of orbital bone,False
5577656,535274723,4094260,Charlson - Cancer,True,1,Malignant neoplasm of peripheral nerves and autonomic nervous system,False
5577697,535274723,4094548,Charlson - Cancer,True,1,Extramedullary plasmacytoma,False
5578010,535274723,4094872,Charlson - Cancer,True,1,"Malignant neoplasm, overlapping lesion of accessory sinuses",False
5578520,535274723,4095748,Charlson - Cancer,True,1,Malignant neoplasm of fundus of corpus uteri,False
5579907,618758765,4097246,N3C Mechanical Ventilation,True,1,"Controlled ventilation procedure and therapy, initiation and management",False
5587969,259495957,4108218,Charlson - MI,True,1,Subsequent myocardial infarction of inferior wall,False
5589936,535274723,4111023,Charlson - Cancer,True,1,Malignant tumor of anus and anal canal,False
5590397,652711186,4111717,Charlson - Stroke,True,1,Occlusion and stenosis of posterior cerebral artery,False
5590406,652711186,4111720,Charlson - Stroke,True,1,Sequelae of subarachnoid hemorrhage,False
5591323,514953976,4112673,Charlson - Pulmonary,True,1,Air-conditioner and humidifier lung,False
5592771,535274723,4114222,Charlson - Cancer,True,1,Malignant tumor of head and neck,False
5602973,618758765,4134538,N3C Mechanical Ventilation,True,1,Unintended endobronchial intubation,False
5603980,403438288,4140466,Charlson - DMcx,True,1,Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus,False
5605619,514953976,4142738,Charlson - Pulmonary,True,1,Moderate persistent asthma,False
5605718,514953976,4143828,Charlson - Pulmonary,True,1,Mild persistent asthma,False
5606919,378462283,4147162,Charlson - Mets,True,1,Secondary malignant neoplasm of respiratory and digestive systems,False
5609087,719585646,4152858,Charlson - DM,True,1,Type 1 diabetes mellitus with arthropathy,False
5609405,652711186,4153380,Charlson - Stroke,True,1,Disorder of carotid artery,False
5610144,535274723,4157456,Charlson - Cancer,True,1,Primary malignant neoplasm of skin head and neck,False
5613381,535274723,4170421,Charlson - Cancer,True,1,Gastrointestinal stromal tumor,False
5614075,359043664,4172864,Charlson - CHF,True,1,Neonatal cardiac failure,False
5615024,403438288,4175440,Charlson - DMcx,True,1,Autonomic neuropathy due to diabetes mellitus,False
5617175,510748896,4177387,Charlson - PUD,True,1,Chronic gastrojejunal ulcer without hemorrhage AND without perforation,False
5617960,535274723,4180312,Charlson - Cancer,True,1,Neoplasm of extremity,False
5621167,510748896,4198381,Charlson - PUD,True,1,Ulcer of duodenum,False
5625365,535274723,4217892,Charlson - Cancer,True,1,Hand-Schüller-Christian disease,False
5627253,403438288,4223303,Charlson - DMcx,True,1,Gangrene due to type 1 diabetes mellitus,False
5627729,403438288,4225055,Charlson - DMcx,True,1,Mononeuropathy due to type 1 diabetes mellitus,False
5628300,403438288,4227210,Charlson - DMcx,True,1,Retinopathy due to type 1 diabetes mellitus,False
5631777,359043664,4242669,Charlson - CHF,True,1,Biventricular congestive heart failure,False
5634691,535274723,4246808,Charlson - Cancer,True,1,Primary malignant neoplasm of ciliary body (primary),False
5635101,535274723,4247336,Charlson - Cancer,True,1,Primary malignant neoplasm of middle ear,False
5638022,535274723,4264693,Charlson - Cancer,True,1,Mast cell malignancy,False
5638275,510748896,4265479,Charlson - PUD,True,1,Acute duodenal ulcer with perforation,False
5641710,378462283,4281030,Charlson - Mets,True,1,Secondary malignant neoplasm of right ovary,False
5641998,618758765,4283075,N3C Mechanical Ventilation,True,1,"Flow and timed ventilation procedure, initiation and management",False
5645267,220495690,4298809,Charlson - Renal,True,1,Nephritic syndrome,False
5647149,514953976,4302900,Charlson - Pulmonary,True,1,Cannabinosis,False
5655642,376881697,4325344,Charlson - PVD,True,1,Pain at rest due to peripheral vascular disease,False
5656532,510748896,4336230,Charlson - PUD,True,1,Acute duodenal ulcer with hemorrhage AND perforation,False
5724958,96369749,35113133,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,"remdesivir 100mg/1 INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",False
5780031,96369749,35896879,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injectable Solution [Veklury] Box of 1 by Gilead,False
5784413,96369749,36057811,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection Box of 1,False
5784419,96369749,36057815,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection [Veklury] by Gilead,False
5784427,96369749,36057829,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 150 MG Injectable Solution by Gilead,False
5789614,96369749,36074074,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML Injectable Solution,False
5789622,96369749,36074075,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML Injectable Solution [Veklury] Box of 1,False
5893529,376881697,36712963,Charlson - PVD,True,1,Gangrene of left lower limb due to atherosclerosis,False
5903584,38048732,36787576,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] Box of 84,False
5907794,697105949,36872672,[ISC] COVID-19 Vaccinations,False,1,"bnt162b2 original and omicron ba.4/ba.5 .024mg/.48mL INTRAMUSCULAR INJECTION, SUSPENSION",False
5912040,643666235,36900651,Molnupiravir,True,1,molnupiravir 200mg/1 ORAL CAPSULE,False
5912348,96369749,37002794,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir Injection [Veklury],False
5912352,96369749,37002797,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML [Veklury],False
5913088,376881697,37016882,Charlson - PVD,True,1,Dissection of thoracoabdominal aorta,False
5935176,38048732,37497353,Baricitinib,True,1,baricitinib 1 MG Oral Tablet,False
5935509,96369749,37499271,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir,False
5935520,96369749,37499275,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection,False
5954871,376881697,40479625,Charlson - PVD,True,1,Atherosclerosis of artery,False
5955033,489555336,40480416,Charlson - Paralysis,True,1,Complete tetraplegia due to lesion at C1-C4 level,False
5955263,535274723,40481522,Charlson - Cancer,True,1,Primary mediastinal (thymic) large B-cell lymphoma,False
5955278,535274723,40481524,Charlson - Cancer,True,1,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,False
5955613,535274723,40482893,Charlson - Cancer,True,1,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),False
5957237,535274723,40487528,Charlson - Cancer,True,1,Non-Hodgkin's lymphoma of extranodal site,False
5957610,618758765,40488414,N3C Mechanical Ventilation,True,1,Continuous positive airway pressure to nonventilated lung,False
5958749,535274723,40492267,Charlson - Cancer,True,1,Gastrointestinal stromal tumor of small intestine,False
5973476,38048732,40743765,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant] Box of 28 by Eli Lilly,False
5973477,38048732,40743769,Baricitinib,True,1,baricitinib 4 MG Oral Tablet Box of 84,False
6207253,494981955,42537742,Charlson - LiverMild,True,1,Transplanted liver present,False
6218831,697105949,42796343,[ISC] COVID-19 Vaccinations,False,1,"bnt162b2 .225mg/2.25mL INTRAMUSCULAR INJECTION, SUSPENSION",False
6222329,38048732,42875514,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 28 by Orifarm Leverkus,False
6255694,259495957,43020460,Charlson - MI,True,1,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery,False
6327229,403438288,43530685,Charlson - DMcx,True,1,Proliferative retinopathy due to type 2 diabetes mellitus,False
6328494,489555336,43530718,Charlson - Paralysis,True,1,Complete paraplegia,False
6333220,719585646,43531616,Charlson - DM,True,1,Dermopathy due to type 2 diabetes mellitus,False
6423332,38048732,44160497,Baricitinib,True,1,baricitinib 4 MG,False
6423500,38048732,44161444,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant],False
6451006,618758765,44509482,N3C Mechanical Ventilation,True,1,Other specified ventilation support,False
6451871,376881697,44782819,Charlson - PVD,True,1,Chronic occlusion of artery of extremity,False
6452887,220495690,44784621,Charlson - Renal,True,1,Hypertensive heart and chronic kidney disease,False
6453300,618758765,44790095,N3C Mechanical Ventilation,True,1,Invasive ventilation,False
6521663,514953976,45769438,Charlson - Pulmonary,True,1,Acute severe exacerbation of asthma,False
6523135,719585646,45769832,Charlson - DM,True,1,Dermopathy due to type 1 diabetes mellitus,False
6539176,415149730,46257438,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), open, 6 years and older",False
6539193,415149730,46257468,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), percutaneous, 6 years and older",False
6539226,415149730,46257680,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of central cannula(e) by sternotomy or thoracotomy, 6 years and older",False
6539234,415149730,46257685,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of central cannula(e) by sternotomy or thoracotomy, birth through 5 years of age",False
6541584,378462283,46273652,Charlson - Mets,True,1,Secondary malignant neoplasm of left lung,False
6545411,535274723,22839,Charlson - Cancer,True,1,Overlapping malignant neoplasm of larynx,False
6545663,535274723,26361,Charlson - Cancer,True,1,Primary malignant neoplasm of pineal gland,False
6545754,535274723,31509,Charlson - Cancer,True,1,Primary malignant neoplasm of tonsil,False
6545874,378462283,72266,Charlson - Mets,True,1,Secondary malignant neoplasm of pleura,False
6546527,535274723,79758,Charlson - Cancer,True,1,Primary malignant neoplasm of scrotum,False
6547104,378462283,136354,Charlson - Mets,True,1,Secondary malignant neoplasm of skin,False
6547299,535274723,137809,Charlson - Cancer,True,1,Primary malignant neoplasm of female breast,False
6548314,403438288,192279,Charlson - DMcx,True,1,Disorder of kidney due to diabetes mellitus,False
6548529,535274723,193138,Charlson - Cancer,True,1,Primary malignant neoplasm of lower third of esophagus,False
6548579,378462283,193144,Charlson - Mets,True,1,Secondary malignant neoplasm of adrenal gland,False
6548620,535274723,193157,Charlson - Cancer,True,1,"Hodgkin's disease, nodular sclerosis of spleen",False
6550167,535274723,196044,Charlson - Cancer,True,1,Primary malignant neoplasm of stomach,False
6550231,535274723,196047,Charlson - Cancer,True,1,Primary malignant neoplasm of parametrium,False
6550456,535274723,197500,Charlson - Cancer,True,1,Primary malignant neoplasm of colon,False
6550652,535274723,198085,Charlson - Cancer,True,1,Kaposi's sarcoma of gastrointestinal tract,False
6550787,378462283,198371,Charlson - Mets,True,1,Secondary malignant neoplasm of small intestine,False
6550897,376881697,199064,Charlson - PVD,True,1,Chronic vascular insufficiency of intestine,False
6550943,535274723,199747,Charlson - Cancer,True,1,Overlapping malignant neoplasm of small intestine,False
6551010,535274723,199760,Charlson - Cancer,True,1,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",False
6551273,403438288,200687,Charlson - DMcx,True,1,Renal disorder due to type 1 diabetes mellitus,False
6551671,378462283,253717,Charlson - Mets,True,1,Secondary malignant neoplasm of respiratory tract,False
6552581,376881697,312343,Charlson - PVD,True,1,Ruptured aortic aneurysm,False
6553114,535274723,316356,Charlson - Cancer,True,1,Hodgkin's disease of lymph nodes of multiple sites,False
6553213,535274723,316644,Charlson - Cancer,True,1,Primary malignant neoplasm of heart,False
6553277,376881697,317305,Charlson - PVD,True,1,Stricture of artery,False
6553308,376881697,317585,Charlson - PVD,True,1,Aortic aneurysm,False
6553351,403438288,318712,Charlson - DMcx,True,1,Peripheral circulatory disorder due to type 1 diabetes mellitus,False
6553632,359043664,321319,Charlson - CHF,True,1,Cardiomyopathy,False
6553682,535274723,321526,Charlson - Cancer,True,1,Monocytic leukemia,False
6553798,489555336,372613,Charlson - Paralysis,True,1,Flaccid hemiplegia,False
6554151,489555336,375528,Charlson - Paralysis,True,1,Spastic hemiplegia,False
6554601,248333963,377604,Charlson - LiverSevere,True,1,Hepatic coma,False
6554742,535274723,378696,Charlson - Cancer,True,1,Primary malignant neoplasm of choroid,False
6554998,403438288,378743,Charlson - DMcx,True,1,Mild nonproliferative retinopathy due to diabetes mellitus,False
6555904,652711186,381591,Charlson - Stroke,True,1,Cerebrovascular disease,False
6555963,535274723,432264,Charlson - Cancer,True,1,Primary malignant neoplasm of broad ligament,False
6556416,535274723,433423,Charlson - Cancer,True,1,Primary malignant neoplasm of pancreatic duct,False
6556612,535274723,433716,Charlson - Cancer,True,1,Primary malignant neoplasm of testis,False
6556682,535274723,433975,Charlson - Cancer,True,1,Primary malignant neoplasm of cranial nerve,False
6556902,535274723,434293,Charlson - Cancer,True,1,Primary malignant neoplasm of body of pancreas,False
6556985,535274723,434587,Charlson - Cancer,True,1,Primary malignant neoplasm of dorsal surface of tongue,False
6557097,652711186,434657,Charlson - Stroke,True,1,Weakness of face muscles,False
6557279,514953976,435298,Charlson - Pulmonary,True,1,Farmers' lung,False
6557335,535274723,435478,Charlson - Cancer,True,1,Primary malignant neoplasm of upper gum,False
6557463,535274723,435754,Charlson - Cancer,True,1,Malignant tumor of ascending colon,False
6557694,652711186,436430,Charlson - Stroke,True,1,Nontraumatic extradural hemorrhage,False
6557933,535274723,436926,Charlson - Cancer,True,1,Primary malignant neoplasm of cerebral meninges,False
6558153,535274723,437224,Charlson - Cancer,True,1,Primary malignant neoplasm of greater curvature of stomach,False
6558378,535274723,437798,Charlson - Cancer,True,1,Primary malignant neoplasm of splenic flexure of colon,False
6558690,535274723,438367,Charlson - Cancer,True,1,Primary malignant neoplasm of nasal cavity,False
6558772,535274723,438368,Charlson - Cancer,True,1,Primary malignant neoplasm of thymus,False
6558902,535274723,438703,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb",False
6559093,535274723,438979,Charlson - Cancer,True,1,Primary malignant neoplasm of hepatic flexure of colon,False
6559346,535274723,439270,Charlson - Cancer,True,1,Sézary's disease of intrapelvic lymph nodes,False
6559452,535274723,439282,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",False
6559648,535274723,439392,Charlson - Cancer,True,1,Primary malignant neoplasm,False
6559728,73549360,439727,Charlson - HIV,True,1,Human immunodeficiency virus infection,False
6560000,719585646,439770,Charlson - DM,True,1,Ketoacidosis due to type 1 diabetes mellitus,False
6560411,535274723,440344,Charlson - Cancer,True,1,Primary malignant neoplasm of lateral portion of floor of mouth,False
6561390,535274723,442160,Charlson - Cancer,True,1,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb",False
6561416,535274723,442163,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck",False
6561522,378462283,442182,Charlson - Mets,True,1,Secondary malignant neoplasm of lymph nodes of lower limb,False
6561927,376881697,443358,Charlson - PVD,True,1,Ulcer of heel,False
6561982,535274723,443382,Charlson - Cancer,True,1,Malignant tumor of descending colon,False
6562361,719585646,443412,Charlson - DM,True,1,Type 1 diabetes mellitus without complication,False
6562504,652711186,443551,Charlson - Stroke,True,1,Apraxia due to cerebrovascular accident,False
6562585,652711186,443599,Charlson - Stroke,True,1,Paralytic syndrome of nondominant side as late effect of stroke,False
6562723,652711186,443916,Charlson - Stroke,True,1,Hereditary disease,False
6563028,535274723,444224,Charlson - Cancer,True,1,"Overlapping malignant neoplasm of lip, oral cavity and pharynx",False
6564620,697105949,600804,[ISC] COVID-19 Vaccinations,False,1,COVID-19 non-replicating viral vector vaccine,False
6564856,697105949,602360,[ISC] COVID-19 Vaccinations,False,1,Generic Comirnaty COVID-19 mRNA Vaccine 30micrograms/0.3ml dose concentrate for dispersion for injection multidose vials,False
6564859,697105949,602378,[ISC] COVID-19 Vaccinations,False,1,Generic COVID-19 Vaccine Janssen (Ad26.COV2-S [recombinant]) 0.5ml dose suspension for injection multidose vials 5 dose,False
6564860,697105949,602392,[ISC] COVID-19 Vaccinations,False,1,Generic Spikevax COVID-19 mRNA (nucleoside modified) Vaccine 0.1mg/0.5ml dose dispersion for injection multidose vials 100 dose,False
6564871,697105949,602604,[ISC] COVID-19 Vaccinations,False,1,SARS-CoV-2 antigen vaccine or SARS-CoV-2 mRNA vaccine,False
6569627,697105949,702666,[ISC] COVID-19 Vaccinations,False,1,SARS-COV-2 COVID-19 Inactivated Virus Non-US Vaccine Product (COVAXIN),False
6569629,697105949,702679,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, subunit, recombinant spike protein-nanoparticle+Matrix-M1 Adjuvant, preservative free, 0.5mL dose",False
6570159,697105949,724904,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, UNSPECIFIED",False
6570570,697105949,739906,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, vector - Ad26 100000000000 UNT/ML Injectable Suspension",False
6570942,697105949,759445,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 5, booster (Deprecated)",False
6570944,697105949,759695,[ISC] COVID-19 Vaccinations,False,1,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 50 mcg/0.5 mL dosage, for intramuscular use",False
6570948,697105949,759729,[ISC] COVID-19 Vaccinations,False,1,Pfizer-BioNTech Covid-19 Pediatric Vaccine - Administration - Second dose,False
6576934,697105949,766231,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 30 mcg/0.3 mL dosage, diluent reconstituted; first dose",False
6576937,697105949,766238,[ISC] COVID-19 Vaccinations,False,1,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 30 mcg/0.3 mL dosage, diluent reconstituted, for intramuscular use",False
6576939,697105949,766239,[ISC] COVID-19 Vaccinations,False,1,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 100 mcg/0.5 mL dosage, for intramuscular use",False
6579796,697105949,829421,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension",False
6580379,697105949,947817,[ISC] COVID-19 Vaccinations,False,1,covid-19 vaccines; systemic,False
6581364,38048732,994801,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] by Abacus Medicine,False
6582690,96369749,1145689,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML,False
6582696,96369749,1145690,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML Injection,False
6586546,38048732,1510634,Baricitinib,True,1,baricitinib 2 MG [Olumiant],False
6587105,697105949,1525540,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.05 MG/ML",False
6587107,697105949,1525541,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 OMICRON (BA.4/BA.5)",False
6592798,697105949,1626934,[ISC] COVID-19 Vaccinations,False,1,"cx-024414 .1mg/mL INTRAMUSCULAR INJECTION, SUSPENSION",False
6594024,487953007,1759077,[RHDT] Bebtelovimab,False,1,bebtelovimab 87.5 MG/ML Injection,False
6594026,697105949,1759206,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]",False
6594405,96369749,1781305,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,"Introduction of Remdesivir Anti-infective into Central Vein, Percutaneous Approach, New Technology Group 5",False
6594633,697105949,1799562,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.05 MG/ML Injectable Suspension",False
6626122,618758765,2745444,N3C Mechanical Ventilation,True,1,"Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening",False
6630870,618758765,2788025,N3C Mechanical Ventilation,True,1,"Assistance with Respiratory Ventilation, Greater than 96 Consecutive Hours, Intermittent Positive Airway Pressure",False
6637675,697105949,2998095,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension [Spikevax]",False
6637687,697105949,2998447,[ISC] COVID-19 Vaccinations,False,1,"covid-19 vaccine, mrna .2mg/mL INTRAMUSCULAR INJECTION, SUSPENSION",False
6658545,96369749,3655943,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,Remdesivir-containing product,False
6658548,96369749,3655947,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,Remdesivir 100 mg powder for solution for injection vial,False
6660310,96369749,3666998,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,Remdesivir,False
6660399,535274723,4001171,Charlson - Cancer,True,1,Liver cell carcinoma,False
6660802,535274723,4002343,Charlson - Cancer,True,1,Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system,False
6661321,535274723,4003675,Charlson - Cancer,True,1,Primary malignant neoplasm of cloacogenic zone,False
6661644,359043664,4004279,Charlson - CHF,True,1,High output heart failure,False
6664507,220495690,4019967,Charlson - Renal,True,1,Dependence on renal dialysis,False
6665111,618758765,4026054,N3C Mechanical Ventilation,True,1,Changing endotracheal tube,False
6665290,652711186,4027461,Charlson - Stroke,True,1,Leukoencephalopathy,False
6667248,535274723,4033836,Charlson - Cancer,True,1,"Melanoma in situ of eyelid, including canthus",False
6668918,535274723,4038839,Charlson - Cancer,True,1,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",False
6668980,535274723,4038845,Charlson - Cancer,True,1,Hairy cell leukemia (clinical),False
6670452,494981955,4046123,Charlson - LiverMild,True,1,Secondary biliary cirrhosis,False
6674391,494981955,4055225,Charlson - LiverMild,True,1,Toxic liver disease with chronic lobular hepatitis,False
6674418,618758765,4055262,N3C Mechanical Ventilation,True,1,Dual pressure spontaneous ventilation support,False
6675278,494981955,4059299,Charlson - LiverMild,True,1,Toxic liver disease with chronic active hepatitis,False
6677367,618758765,4072507,N3C Mechanical Ventilation,True,1,Control of end expiratory pressure,False
6678143,535274723,4079686,Charlson - Cancer,True,1,Acute megakaryoblastic leukemia,False
6678934,618758765,4082243,N3C Mechanical Ventilation,True,1,Emergency laryngeal intubation,False
6682141,535274723,4089665,Charlson - Cancer,True,1,Malignant tumor of peritoneum and retroperitoneum,False
6682365,535274723,4089860,Charlson - Cancer,True,1,Malignant melanoma of lip,False
6682741,535274723,4091464,Charlson - Cancer,True,1,Malignant neoplasm of nipple and areola of female breast,False
6682819,535274723,4091490,Charlson - Cancer,True,1,Malignant neoplasm of cerebrum (excluding lobes and ventricles),False
6684686,535274723,4095312,Charlson - Cancer,True,1,Malignant tumor of nasopharynx,False
6684771,535274723,4095432,Charlson - Cancer,True,1,Malignant neoplasm of liver and intrahepatic bile ducts,False
6687527,535274723,4100425,Charlson - Cancer,True,1,Merkel cell carcinoma,False
6688518,489555336,4102342,Charlson - Paralysis,True,1,Cauda equina syndrome,False
6691480,652711186,4110192,Charlson - Stroke,True,1,Cerebral infarction due to thrombosis of cerebral arteries,False
6691562,652711186,4110194,Charlson - Stroke,True,1,Middle cerebral artery syndrome,False
6692881,652711186,4111708,Charlson - Stroke,True,1,Subarachnoid hemorrhage from vertebral artery,False
6693805,514953976,4112814,Charlson - Pulmonary,True,1,Chronic drug-induced interstitial lung disorders,False
6700816,535274723,4130672,Charlson - Cancer,True,1,Neoplasm of multiple endocrine glands,False
6705642,403438288,4143857,Charlson - DMcx,True,1,Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus,False
6706137,514953976,4145356,Charlson - Pulmonary,True,1,Severe persistent asthma,False
6706856,535274723,4147411,Charlson - Cancer,True,1,Follicular non-Hodgkin's lymphoma,False
6709112,535274723,4156114,Charlson - Cancer,True,1,Primary malignant neoplasm of border of tongue,False
6710276,652711186,4164092,Charlson - Stroke,True,1,Acute cerebrovascular insufficiency,False
6710945,514953976,4167085,Charlson - Pulmonary,True,1,Pulmonary heart disease,False
6711336,618758765,4168966,N3C Mechanical Ventilation,True,1,Endotracheal tube present,False
6713218,618758765,4173351,N3C Mechanical Ventilation,True,1,Apneic oxygenation,False
6713471,535274723,4173974,Charlson - Cancer,True,1,B-cell prolymphocytic leukemia,False
6714067,403438288,4174977,Charlson - DMcx,True,1,Retinopathy due to diabetes mellitus,False
6715207,376881697,4177703,Charlson - PVD,True,1,Ulcer,False
6718123,652711186,4190891,Charlson - Stroke,True,1,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,False
6724710,618758765,4208272,N3C Mechanical Ventilation,True,1,"Inspiration mandatory ventilation therapy, initiation and management",False
6725340,535274723,4212994,Charlson - Cancer,True,1,"Extranodal NK/T-cell lymphoma, nasal type",False
6725549,719585646,4214376,Charlson - DM,True,1,Hyperglycemia,False
6729004,403438288,4222876,Charlson - DMcx,True,1,Gangrene due to type 2 diabetes mellitus,False
6729372,510748896,4222896,Charlson - PUD,True,1,Chronic duodenal ulcer without hemorrhage AND without perforation,False
6730867,719585646,4224254,Charlson - DM,True,1,Ketoacidotic coma due to type 1 diabetes mellitus,False
6731701,403438288,4225656,Charlson - DMcx,True,1,Cataract due to diabetes mellitus type 1,False
6731967,719585646,4228443,Charlson - DM,True,1,Ketoacidotic coma due to type 2 diabetes mellitus,False
6733508,510748896,4231580,Charlson - PUD,True,1,Acute gastric ulcer with hemorrhage,False
6739557,535274723,4244488,Charlson - Cancer,True,1,Malignant melanoma of skin of nose,False
6739896,618758765,4245036,N3C Mechanical Ventilation,True,1,Synchronized intermittent mandatory ventilation,False
6740876,535274723,4246137,Charlson - Cancer,True,1,Primary malignant neoplasm of optic nerve,False
6741252,378462283,4246450,Charlson - Mets,True,1,Secondary malignant neoplasm of bone marrow,False
6742254,535274723,4247719,Charlson - Cancer,True,1,Primary malignant neoplasm of ascending colon,False
6743189,514953976,4249010,Charlson - Pulmonary,True,1,Pneumoconiosis due to talc,False
6746829,248333963,4277276,Charlson - LiverSevere,True,1,Veno-occlusive disease of the liver,False
6747506,378462283,4281027,Charlson - Mets,True,1,Secondary malignant neoplasm of left ovary,False
6749990,618758765,4296607,N3C Mechanical Ventilation,True,1,Electrophrenic respiration,False
